transaction_id,customer_id,product_id,quantity,purchase_date,total_price
T01129,C0008,P039,3,2023-11-05,1345.8
T01130,C0037,P090,1,2023-06-25,649.83
T01131,C0096,P036,3,2023-08-05,10745.07
T01132,C0204,P006,2,2024-07-06,2909.06
T01133,C0283,P065,3,2024-09-23,5078.31
T01134,C0178,P045,3,2023-07-16,1951.26
T01135,C0123,P021,1,2023-09-26,696.49
T01136,C0255,P092,3,2023-07-03,733.44
T01137,C0218,P043,2,2023-03-19,2696.14
T01138,C0156,P043,3,2024-03-17,4044.21
T01139,C0072,P045,2,2024-12-26,1300.84
T01140,C0184,P005,2,2023-04-26,1183.26
T01141,C0159,P049,2,2023-03-10,2393.26
T01142,C0155,P060,2,2023-06-13,819.12
T01143,C0086,P025,3,2024-06-22,1904.28
T01144,C0238,P010,2,2024-08-03,4295.26
T01145,C0200,P043,1,2023-08-18,1348.07
T01146,C0179,P075,3,2023-12-22,1462.92
T01147,C0130,P069,3,2024-11-21,4276.8
T01148,C0180,P092,2,2024-06-03,488.96
T01149,C0144,P048,1,2024-09-16,2672.18
T01150,C0174,P044,1,2024-06-03,2838.99
T01151,C0142,P021,2,2023-02-14,1392.98
T01152,C0187,P024,1,2024-02-15,178.4
T01153,C0089,P085,1,2023-06-04,1372.53
T01154,C0066,P002,2,2024-01-26,8015.22
T01155,C0069,P057,3,2023-05-08,1639.56
T01156,C0202,P044,3,2023-05-16,8516.97
T01157,C0296,P045,3,2024-05-22,1951.26
T01158,C0078,P001,2,2024-07-16,4368.86
T01159,C0034,P042,3,2024-11-01,6439.35
T01160,C0156,P044,3,2023-05-11,8516.97
T01161,C0012,P031,1,2023-10-19,3222.65
T01162,C0116,P020,3,2024-09-04,3549.24
T01163,C0274,P002,3,2024-05-28,12022.83
T01164,C0189,P055,2,2024-05-14,1202.58
T01165,C0243,P087,3,2023-12-07,4628.04
T01166,C0013,P023,2,2023-04-18,722.5
T01167,C0300,P015,1,2023-04-10,892.75
T01168,C0014,P092,3,2024-12-27,733.44
T01169,C0031,P036,3,2023-11-24,10745.07
T01170,C0097,P012,3,2023-05-19,3796.05
T01171,C0149,P038,2,2024-12-13,4751.46
T01172,C0216,P029,1,2024-07-09,405.67
T01173,C0299,P014,1,2024-10-15,1906.99
T01174,C0277,P086,2,2024-03-12,463.08
T01175,C0007,P043,2,2024-11-14,2696.14
T01176,C0274,P003,3,2024-06-14,3602.94
T01177,C0201,P063,2,2024-09-14,3949.12
T01178,C0153,P005,3,2023-04-16,1774.89
T01179,C0031,P033,3,2024-04-08,10332.42
T01180,C0265,P028,1,2024-06-22,197.46
T01181,C0059,P069,1,2023-05-31,1425.6
T01182,C0204,P087,1,2024-04-04,1542.68
T01183,C0261,P001,3,2023-09-13,6553.29
T01184,C0299,P076,2,2023-05-09,1592.76
T01185,C0172,P003,2,2023-12-17,2401.96
T01186,C0051,P025,3,2023-06-25,1904.28
T01187,C0252,P041,3,2023-06-28,8121.42
T01188,C0108,P060,1,2024-03-16,409.56
T01189,C0067,P006,1,2023-09-21,1454.53
T01190,C0082,P030,3,2023-10-03,2037.15
T01191,C0156,P041,2,2024-09-12,5414.28
T01192,C0020,P038,2,2023-06-13,4751.46
T01193,C0023,P090,1,2023-09-03,649.83
T01194,C0072,P013,2,2024-07-29,2847.1
T01195,C0158,P089,2,2023-06-26,735.22
T01196,C0127,P003,2,2023-12-30,2401.96
T01197,C0061,P026,1,2024-11-15,380.89
T01198,C0185,P027,2,2024-07-21,656.8
T01199,C0229,P067,1,2024-01-22,709.34
T01200,C0163,P056,1,2023-03-20,973.6
T01201,C0040,P071,3,2023-08-25,1109.13
T01202,C0282,P016,3,2023-07-13,4291.86
T01203,C0285,P024,2,2024-03-18,356.8
T01204,C0294,P078,3,2024-08-09,882.63
T01205,C0020,P050,1,2023-02-15,837.22
T01206,C0197,P071,3,2023-12-05,1109.13
T01207,C0283,P009,2,2023-09-21,4596.74
T01208,C0283,P004,1,2024-09-12,2000.69
T01209,C0156,P049,3,2023-02-26,3589.89
T01210,C0049,P046,1,2023-08-08,1026.77
T01211,C0284,P011,3,2023-02-10,3936.27
T01212,C0287,P005,3,2024-07-06,1774.89
T01213,C0163,P052,3,2023-02-12,1676.01
T01214,C0026,P040,3,2024-01-04,1179.15
T01215,C0122,P080,2,2024-04-03,1440.88
T01216,C0123,P030,2,2024-08-19,1358.1
T01217,C0272,P069,1,2024-06-09,1425.6
T01218,C0281,P054,3,2024-02-16,2842.86
T01219,C0217,P025,3,2023-10-28,1904.28
T01220,C0148,P028,3,2024-06-10,592.38
T01221,C0072,P013,1,2023-08-10,1423.55
T01222,C0262,P016,3,2024-09-17,4291.86
T01223,C0226,P040,3,2023-01-27,1179.15
T01224,C0139,P073,2,2024-10-28,1492.58
T01225,C0257,P077,2,2023-01-17,1458.58
T01226,C0078,P002,1,2023-05-27,4007.61
T01227,C0185,P025,3,2024-01-15,1904.28
T01228,C0287,P074,2,2024-07-09,517.98
T01229,C0204,P081,3,2024-05-20,1469.79
T01230,C0142,P095,2,2023-09-29,119.88
T01231,C0267,P014,1,2024-12-14,1906.99
T01232,C0071,P048,2,2023-07-10,5344.36
T01233,C0266,P054,1,2023-10-06,947.62
T01234,C0009,P003,2,2024-01-29,2401.96
T01235,C0035,P062,2,2024-10-09,3030.72
T01236,C0194,P025,3,2024-08-20,1904.28
T01237,C0027,P077,1,2024-06-15,729.29
T01238,C0242,P010,1,2024-02-14,2147.63
T01239,C0272,P067,2,2023-12-28,1418.68
T01240,C0294,P032,3,2024-02-22,4875.96
T01241,C0111,P034,3,2023-08-27,1602.51
T01242,C0294,P064,2,2023-01-26,4131.82
T01243,C0277,P024,3,2024-03-10,535.2
T01244,C0284,P021,3,2023-12-07,2089.47
T01245,C0177,P065,2,2023-07-27,3385.54
T01246,C0152,P061,1,2023-09-04,617.77
T01247,C0270,P090,2,2024-12-21,1299.66
T01248,C0213,P004,1,2023-08-12,2000.69
T01249,C0093,P010,2,2023-01-20,4295.26
T01250,C0228,P044,2,2023-02-01,5677.98
T01251,C0172,P009,1,2024-01-19,2298.37
T01252,C0163,P056,1,2023-10-30,973.6
T01253,C0193,P020,2,2023-09-11,2366.16
T01254,C0005,P030,2,2024-06-21,1358.1
T01255,C0066,P030,1,2023-12-09,679.05
T01256,C0254,P024,1,2024-01-23,178.4
T01257,C0240,P007,3,2023-03-29,9833.01
T01258,C0055,P046,1,2024-09-11,1026.77
T01259,C0073,P033,2,2023-11-27,6888.28
T01260,C0279,P002,3,2024-05-16,12022.83
T01261,C0252,P043,1,2024-05-19,1348.07
T01262,C0178,P042,2,2023-12-27,4292.9
T01263,C0069,P023,1,2023-05-19,361.25
T01264,C0049,P042,2,2023-07-27,4292.9
T01265,C0188,P036,3,2023-10-01,10745.07
T01266,C0075,P042,2,2023-05-03,4292.9
T01267,C0251,P059,2,2023-01-24,1102.82
T01268,C0017,P006,2,2024-12-27,2909.06
T01269,C0149,P035,3,2023-10-03,8288.73
T01270,C0206,P093,3,2024-06-13,925.83
T01271,C0077,P010,1,2023-05-16,2147.63
T01272,C0258,P015,2,2024-08-24,1785.5
T01273,C0047,P021,3,2023-10-20,2089.47
T01274,C0142,P023,3,2023-12-27,1083.75
T01275,C0132,P008,3,2023-03-10,7328.25
T01276,C0135,P001,1,2023-07-09,2184.43
T01277,C0058,P030,3,2023-03-06,2037.15
T01278,C0053,P001,3,2023-01-31,6553.29
T01279,C0281,P022,1,2023-12-24,730.64
T01280,C0122,P074,2,2024-12-15,517.98
T01281,C0224,P079,3,2024-07-16,2180.94
T01282,C0131,P075,2,2024-02-04,975.28
T01283,C0079,P035,1,2024-12-14,2762.91
T01284,C0172,P002,1,2024-04-12,4007.61
T01285,C0054,P011,1,2024-08-16,1312.09
T01286,C0123,P057,3,2024-08-13,1639.56
T01287,C0242,P010,2,2024-09-17,4295.26
T01288,C0219,P024,1,2024-02-25,178.4
T01289,C0248,P056,2,2024-08-16,1947.2
T01290,C0117,P070,3,2023-01-18,1531.77
T01291,C0035,P051,3,2023-03-29,1248.93
T01292,C0050,P056,2,2023-04-11,1947.2
T01293,C0054,P029,2,2023-12-14,811.34
T01294,C0156,P049,3,2023-12-15,3589.89
T01295,C0295,P051,2,2023-06-04,832.62
T01296,C0068,P012,2,2023-01-14,2530.7
T01297,C0239,P010,2,2023-02-28,4295.26
T01298,C0085,P077,2,2023-05-18,1458.58
T01299,C0146,P029,1,2023-08-25,405.67
T01300,C0283,P005,1,2023-02-10,591.63
T01301,C0255,P043,2,2023-09-21,2696.14
T01302,C0215,P005,3,2024-08-01,1774.89
T01303,C0128,P036,1,2023-12-22,3581.69
T01304,C0107,P030,3,2024-07-08,2037.15
T01305,C0210,P046,3,2024-01-11,3080.31
T01306,C0037,P085,2,2024-12-23,2745.06
T01307,C0208,P079,2,2023-03-24,1453.96
T01308,C0095,P022,1,2023-08-27,730.64
T01309,C0135,P074,3,2024-12-21,776.97
T01310,C0227,P089,2,2023-04-19,735.22
T01311,C0257,P073,2,2023-12-21,1492.58
T01312,C0216,P033,2,2024-05-19,6888.28
T01313,C0286,P046,3,2024-03-01,3080.31
T01314,C0238,P023,2,2023-09-23,722.5
T01315,C0021,P021,3,2024-09-29,2089.47
T01316,C0280,P007,1,2024-05-15,3277.67
T01317,C0276,P070,2,2023-11-25,1021.18
T01318,C0089,P068,2,2024-02-04,2032.22
T01319,C0091,P053,2,2024-09-02,1444.38
T01320,C0008,P008,3,2023-02-17,7328.25
T01321,C0090,P055,3,2023-03-06,1803.87
T01322,C0055,P095,2,2023-03-18,119.88
T01323,C0155,P058,3,2024-02-10,2990.91
T01324,C0289,P005,3,2024-05-11,1774.89
T01325,C0239,P002,1,2023-04-03,4007.61
T01326,C0107,P067,2,2024-04-26,1418.68
T01327,C0159,P050,2,2023-12-13,1674.44
T01328,C0029,P063,3,2023-11-11,5923.68
T01329,C0091,P055,3,2024-09-27,1803.87
T01330,C0137,P027,1,2023-11-18,328.4
T01331,C0074,P029,3,2023-06-25,1217.01
T01332,C0043,P023,3,2024-04-16,1083.75
T01333,C0223,P034,1,2023-12-23,534.17
T01334,C0065,P013,2,2023-01-14,2847.1
T01335,C0104,P085,3,2023-04-27,4117.59
T01336,C0043,P044,2,2023-01-05,5677.98
T01337,C0138,P056,1,2023-04-20,973.6
T01338,C0161,P058,2,2023-04-14,1993.94
T01339,C0227,P079,1,2024-12-21,726.98
T01340,C0071,P041,3,2023-01-29,8121.42
T01341,C0251,P079,3,2024-01-10,2180.94
T01342,C0130,P070,1,2023-08-09,510.59
T01343,C0147,P015,1,2024-09-07,892.75
T01344,C0027,P078,1,2023-04-23,294.21
T01345,C0102,P037,2,2023-11-20,7788.66
T01346,C0029,P006,3,2024-06-08,4363.59
T01347,C0061,P037,3,2023-10-20,11682.99
T01348,C0161,P037,3,2023-02-15,11682.99
T01349,C0284,P030,2,2024-08-29,1358.1
T01350,C0044,P023,2,2023-08-04,722.5
T01351,C0022,P053,2,2023-09-08,1444.38
T01352,C0078,P078,2,2024-04-25,588.42
T01353,C0075,P020,1,2024-05-09,1183.08
T01354,C0211,P023,2,2024-12-22,722.5
T01355,C0209,P001,1,2023-05-03,2184.43
T01356,C0104,P049,3,2023-10-04,3589.89
T01357,C0117,P061,2,2023-09-14,1235.54
T01358,C0116,P016,3,2024-12-10,4291.86
T01359,C0175,P005,1,2024-09-02,591.63
T01360,C0298,P057,1,2023-07-26,546.52
T01361,C0161,P012,3,2024-11-10,3796.05
T01362,C0245,P040,3,2023-07-02,1179.15
T01363,C0158,P053,2,2023-09-07,1444.38
T01364,C0044,P062,3,2024-01-08,4546.08
T01365,C0088,P012,1,2023-05-15,1265.35
T01366,C0183,P013,1,2024-12-05,1423.55
T01367,C0198,P088,1,2024-12-03,1496.69
T01368,C0111,P037,3,2024-07-17,11682.99
T01369,C0119,P038,1,2024-06-09,2375.73
T01370,C0265,P080,1,2024-09-30,720.44
T01371,C0103,P058,3,2024-09-20,2990.91
T01372,C0283,P001,1,2023-10-04,2184.43
T01373,C0287,P007,1,2023-06-02,3277.67
T01374,C0289,P040,2,2023-11-13,786.1
T01375,C0191,P015,3,2023-10-02,2678.25
T01376,C0009,P035,2,2024-03-25,5525.82
T01377,C0105,P054,3,2024-09-04,2842.86
T01378,C0170,P035,2,2024-07-28,5525.82
T01379,C0139,P096,2,2024-08-27,993.1
T01380,C0256,P043,1,2024-02-05,1348.07
T01381,C0016,P027,2,2023-09-13,656.8
T01382,C0043,P045,2,2023-05-29,1300.84
T01383,C0188,P085,3,2024-08-27,4117.59
T01384,C0064,P004,2,2023-09-09,4001.38
T01385,C0142,P063,2,2023-06-13,3949.12
T01386,C0085,P080,1,2023-02-24,720.44
T01387,C0247,P067,2,2024-03-19,1418.68
T01388,C0171,P015,3,2023-08-06,2678.25
T01389,C0146,P023,1,2024-08-13,361.25
T01390,C0214,P023,1,2024-03-30,361.25
T01391,C0275,P013,3,2024-08-18,4270.65
T01392,C0206,P039,1,2024-02-17,448.6
T01393,C0270,P084,1,2024-12-28,748.65
T01394,C0018,P067,2,2024-12-26,1418.68
T01395,C0050,P001,1,2024-04-02,2184.43
T01396,C0268,P014,3,2023-07-31,5720.97
T01397,C0063,P016,2,2023-05-20,2861.24
T01398,C0025,P003,2,2023-10-04,2401.96
T01399,C0114,P033,3,2024-12-12,10332.42
T01400,C0175,P014,1,2024-01-14,1906.99
T01401,C0085,P078,1,2024-05-16,294.21
T01402,C0279,P040,2,2024-10-27,786.1
T01403,C0141,P019,3,2024-10-29,4675.95
T01404,C0254,P085,3,2024-09-27,4117.59
T01405,C0099,P040,2,2024-04-05,786.1
T01406,C0035,P060,3,2023-11-25,1228.68
T01407,C0029,P069,2,2023-04-25,2851.2
T01408,C0147,P014,2,2023-11-14,3813.98
T01409,C0287,P005,3,2024-11-05,1774.89
T01410,C0061,P031,2,2024-06-29,6445.3
T01411,C0186,P025,2,2023-12-19,1269.52
T01412,C0031,P040,2,2023-02-17,786.1
T01413,C0091,P052,1,2023-12-22,558.67
T01414,C0065,P020,1,2023-03-09,1183.08
T01415,C0027,P080,2,2023-05-26,1440.88
T01416,C0024,P048,3,2023-07-11,8016.54
T01417,C0189,P013,1,2023-10-06,1423.55
T01418,C0096,P036,2,2024-05-03,7163.38
T01419,C0116,P020,1,2023-12-24,1183.08
T01420,C0286,P042,1,2024-10-25,2146.45
T01421,C0026,P026,3,2024-02-16,1142.67
T01422,C0028,P052,3,2023-06-24,1676.01
T01423,C0044,P075,3,2023-10-17,1462.92
T01424,C0139,P092,3,2023-11-14,733.44
T01425,C0185,P021,3,2023-05-03,2089.47
T01426,C0074,P034,2,2024-07-02,1068.34
T01427,C0032,P079,3,2023-12-22,2180.94
T01428,C0117,P079,1,2024-03-26,726.98
T01429,C0131,P007,2,2023-05-12,6555.34
T01430,C0071,P043,2,2024-04-11,2696.14
T01431,C0168,P009,2,2023-07-10,4596.74
T01432,C0114,P094,2,2023-01-24,305.16
T01433,C0244,P057,1,2024-03-23,546.52
T01434,C0268,P014,1,2023-05-06,1906.99
T01435,C0217,P024,1,2024-12-14,178.4
T01436,C0227,P088,3,2024-02-03,4490.07
T01437,C0258,P016,2,2023-09-06,2861.24
T01438,C0087,P010,1,2024-07-17,2147.63
T01439,C0005,P021,1,2023-07-13,696.49
T01440,C0032,P058,1,2024-01-12,996.97
T01441,C0199,P005,1,2024-06-25,591.63
T01442,C0051,P025,2,2024-02-26,1269.52
T01443,C0138,P095,2,2024-08-06,119.88
T01444,C0296,P024,3,2024-06-13,535.2
T01445,C0033,P096,1,2023-02-23,496.55
T01446,C0276,P003,1,2024-05-15,1200.98
T01447,C0084,P011,1,2023-05-02,1312.09
T01448,C0062,P062,3,2023-07-14,4546.08
T01449,C0181,P019,3,2023-01-12,4675.95
T01450,C0242,P044,1,2023-06-29,2838.99
T01451,C0173,P008,1,2023-11-05,2442.75
T01452,C0056,P003,1,2024-02-19,1200.98
T01453,C0282,P020,3,2023-09-20,3549.24
T01454,C0031,P034,1,2024-02-25,534.17
T01455,C0091,P028,3,2024-06-10,592.38
T01456,C0233,P056,2,2023-05-18,1947.2
T01457,C0208,P056,1,2023-08-25,973.6
T01458,C0242,P008,3,2023-08-05,7328.25
T01459,C0218,P049,2,2024-09-09,2393.26
T01460,C0012,P005,3,2023-08-01,1774.89
T01461,C0278,P010,2,2024-09-09,4295.26
T01462,C0103,P010,2,2024-04-27,4295.26
T01463,C0189,P060,3,2024-01-14,1228.68
T01464,C0033,P094,2,2023-06-10,305.16
T01465,C0089,P053,3,2023-05-31,2166.57
T01466,C0108,P052,2,2024-04-01,1117.34
T01467,C0289,P006,2,2023-01-03,2909.06
T01468,C0265,P038,1,2023-11-04,2375.73
T01469,C0129,P067,1,2024-02-03,709.34
T01470,C0156,P054,2,2023-05-22,1895.24
T01471,C0158,P020,3,2024-08-04,3549.24
T01472,C0097,P051,3,2023-02-12,1248.93
T01473,C0064,P022,3,2024-12-22,2191.92
T01474,C0188,P020,2,2024-11-09,2366.16
T01475,C0066,P014,1,2023-06-05,1906.99
T01476,C0284,P047,2,2023-07-03,4898.56
T01477,C0027,P074,3,2023-10-13,776.97
T01478,C0261,P090,3,2024-06-23,1949.49
T01479,C0231,P050,3,2023-05-09,2511.66
T01480,C0256,P016,3,2024-04-22,4291.86
T01481,C0002,P018,2,2023-02-12,3671.56
T01482,C0188,P028,3,2024-01-30,592.38
T01483,C0219,P050,1,2024-08-16,837.22
T01484,C0230,P076,2,2024-12-01,1592.76
T01485,C0296,P045,2,2024-06-26,1300.84
T01486,C0119,P002,2,2024-08-23,8015.22
T01487,C0144,P042,1,2024-03-20,2146.45
T01488,C0049,P049,2,2023-08-18,2393.26
T01489,C0190,P017,2,2024-12-07,2593.98
T01490,C0115,P075,2,2024-02-08,975.28
T01491,C0155,P042,2,2024-07-28,4292.9
T01492,C0299,P013,1,2024-04-30,1423.55
T01493,C0256,P045,2,2024-06-29,1300.84
T01494,C0138,P071,3,2024-09-01,1109.13
T01495,C0283,P004,3,2024-09-15,6002.07
T01496,C0110,P075,1,2024-06-19,487.64
T01497,C0044,P075,3,2023-12-12,1462.92
T01498,C0148,P028,2,2024-11-20,394.92
T01499,C0111,P040,3,2024-04-17,1179.15
T01500,C0056,P009,1,2023-07-24,2298.37
T01501,C0073,P026,3,2023-04-08,1142.67
T01502,C0206,P096,1,2023-12-09,496.55
T01503,C0216,P027,3,2024-02-29,985.2
T01504,C0273,P012,2,2024-07-27,2530.7
T01505,C0264,P008,3,2023-09-20,7328.25
T01506,C0115,P073,3,2024-05-02,2238.87
T01507,C0201,P080,1,2023-04-04,720.44
T01508,C0212,P021,2,2024-09-05,1392.98
T01509,C0016,P042,1,2023-09-04,2146.45
T01510,C0129,P061,1,2023-04-18,617.77
T01511,C0255,P008,2,2023-08-03,4885.5
T01512,C0092,P014,2,2023-09-20,3813.98
T01513,C0087,P033,3,2023-05-21,10332.42
T01514,C0136,P031,2,2024-10-24,6445.3
T01515,C0046,P003,2,2023-11-22,2401.96
T01516,C0122,P069,2,2023-12-14,2851.2
T01517,C0263,P032,3,2023-03-15,4875.96
T01518,C0263,P046,3,2023-10-30,3080.31
T01519,C0286,P045,1,2023-11-05,650.42
T01520,C0003,P014,3,2024-12-12,5720.97
T01521,C0193,P048,2,2023-04-25,5344.36
T01522,C0128,P034,3,2023-03-15,1602.51
T01523,C0047,P035,2,2024-11-26,5525.82
T01524,C0158,P018,3,2023-12-24,5507.34
T01525,C0009,P070,1,2023-09-28,510.59
T01526,C0066,P067,2,2023-07-29,1418.68
T01527,C0291,P041,2,2023-10-15,5414.28
T01528,C0279,P076,1,2024-11-30,796.38
T01529,C0088,P012,2,2023-10-17,2530.7
T01530,C0159,P092,1,2023-08-27,244.48
T01531,C0096,P040,3,2024-03-21,1179.15
T01532,C0011,P050,3,2023-12-12,2511.66
T01533,C0268,P033,3,2023-06-05,10332.42
T01534,C0253,P020,2,2024-12-26,2366.16
T01535,C0239,P050,2,2023-09-08,1674.44
T01536,C0206,P098,3,2024-01-19,1433.64
T01537,C0093,P016,1,2024-12-02,1430.62
T01538,C0046,P030,3,2024-12-15,2037.15
T01539,C0030,P021,3,2023-03-16,2089.47
T01540,C0271,P091,2,2023-01-07,451.78
T01541,C0264,P008,2,2023-10-31,4885.5
T01542,C0133,P089,3,2023-04-07,1102.83
T01543,C0034,P048,3,2023-04-16,8016.54
T01544,C0168,P007,2,2024-05-18,6555.34
T01545,C0209,P051,3,2024-09-20,1248.93
T01546,C0003,P057,3,2023-11-09,1639.56
T01547,C0221,P034,2,2023-06-27,1068.34
T01548,C0109,P026,2,2023-11-19,761.78
T01549,C0272,P074,2,2024-05-23,517.98
T01550,C0136,P003,3,2024-01-01,3602.94
T01551,C0171,P076,1,2024-02-28,796.38
T01552,C0273,P088,2,2024-04-22,2993.38
T01553,C0095,P027,1,2023-12-11,328.4
T01554,C0050,P004,3,2023-10-19,6002.07
T01555,C0048,P079,2,2024-04-12,1453.96
T01556,C0201,P062,3,2024-02-27,4546.08
T01557,C0079,P034,1,2024-01-05,534.17
T01558,C0244,P012,1,2024-01-19,1265.35
T01559,C0175,P050,1,2023-06-13,837.22
T01560,C0050,P007,3,2023-09-24,9833.01
T01561,C0226,P068,2,2023-01-10,2032.22
T01562,C0023,P032,2,2023-01-31,3250.64
T01563,C0118,P001,2,2024-05-08,4368.86
T01564,C0059,P046,1,2024-12-03,1026.77
T01565,C0130,P065,1,2024-10-31,1692.77
T01566,C0227,P058,1,2024-11-11,996.97
T01567,C0102,P017,3,2023-12-11,3890.97
T01568,C0147,P013,3,2023-01-15,4270.65
T01569,C0238,P028,3,2024-09-22,592.38
T01570,C0272,P036,1,2023-05-27,3581.69
T01571,C0034,P049,2,2024-06-06,2393.26
T01572,C0076,P034,1,2023-04-10,534.17
T01573,C0216,P026,1,2023-05-16,380.89
T01574,C0119,P041,2,2023-08-11,5414.28
T01575,C0145,P011,2,2023-03-29,2624.18
T01576,C0053,P093,2,2023-04-17,617.22
T01577,C0271,P098,1,2024-07-26,477.88
T01578,C0100,P058,2,2024-08-06,1993.94
T01579,C0277,P026,1,2023-06-04,380.89
T01580,C0204,P090,1,2023-04-14,649.83
T01581,C0101,P038,3,2024-07-26,7127.19
T01582,C0070,P017,2,2023-04-17,2593.98
T01583,C0106,P029,3,2023-10-14,1217.01
T01584,C0269,P081,2,2024-09-16,979.86
T01585,C0158,P011,3,2024-06-28,3936.27
T01586,C0263,P053,1,2023-02-11,722.19
T01587,C0222,P002,1,2024-07-18,4007.61
T01588,C0115,P077,1,2023-01-29,729.29
T01589,C0224,P059,3,2024-12-04,1654.23
T01590,C0242,P005,1,2024-03-26,591.63
T01591,C0285,P021,3,2024-12-17,2089.47
T01592,C0050,P002,2,2023-06-21,8015.22
T01593,C0064,P022,3,2024-05-14,2191.92
T01594,C0106,P024,3,2023-03-25,535.2
T01595,C0205,P006,1,2024-09-29,1454.53
T01596,C0072,P012,3,2023-03-04,3796.05
T01597,C0040,P008,1,2023-09-29,2442.75
T01598,C0124,P067,1,2023-06-26,709.34
T01599,C0225,P091,3,2024-03-18,677.67
T01600,C0068,P013,3,2024-12-02,4270.65
T01601,C0169,P075,3,2024-07-22,1462.92
T01602,C0079,P006,1,2023-06-14,1454.53
T01603,C0297,P052,3,2024-08-28,1676.01
T01604,C0293,P016,2,2024-02-10,2861.24
T01605,C0269,P010,1,2023-11-16,2147.63
T01606,C0268,P015,2,2023-06-14,1785.5
T01607,C0298,P057,2,2023-01-07,1093.04
T01608,C0245,P056,3,2023-03-06,2920.8
T01609,C0178,P049,1,2023-09-08,1196.63
T01610,C0076,P040,1,2023-03-08,393.05
T01611,C0195,P029,1,2024-01-21,405.67
T01612,C0134,P050,1,2023-02-05,837.22
T01613,C0090,P057,3,2023-07-15,1639.56
T01614,C0226,P040,2,2024-06-22,786.1
T01615,C0014,P040,3,2023-01-16,1179.15
T01616,C0007,P004,3,2023-12-30,6002.07
T01617,C0043,P069,2,2024-03-01,2851.2
T01618,C0094,P032,2,2023-04-02,3250.64
T01619,C0114,P015,1,2023-07-17,892.75
T01620,C0202,P070,2,2023-08-17,1021.18
T01621,C0042,P081,1,2023-03-12,489.93
T01622,C0280,P053,3,2023-01-15,2166.57
T01623,C0031,P030,1,2023-11-29,679.05
T01624,C0011,P049,1,2024-09-25,1196.63
T01625,C0216,P026,1,2024-03-07,380.89
T01626,C0151,P073,1,2023-08-09,746.29
T01627,C0091,P045,2,2024-08-17,1300.84
T01628,C0220,P014,1,2023-09-20,1906.99
T01629,C0071,P046,3,2023-05-28,3080.31
T01630,C0036,P023,2,2023-08-30,722.5
T01631,C0057,P015,1,2024-07-09,892.75
T01632,C0285,P025,2,2024-01-27,1269.52
T01633,C0148,P028,2,2024-04-07,394.92
T01634,C0235,P047,1,2024-12-07,2449.28
T01635,C0160,P003,1,2023-08-15,1200.98
T01636,C0015,P018,2,2024-01-12,3671.56
T01637,C0274,P002,2,2023-12-10,8015.22
T01638,C0014,P053,1,2024-03-13,722.19
T01639,C0251,P079,1,2024-05-01,726.98
T01640,C0095,P024,2,2024-07-16,356.8
T01641,C0246,P009,3,2023-04-27,6895.11
T01642,C0075,P077,1,2023-03-16,729.29
T01643,C0047,P046,3,2023-09-10,3080.31
T01644,C0158,P011,1,2024-08-05,1312.09
T01645,C0016,P006,3,2023-01-14,4363.59
T01646,C0087,P005,2,2024-10-26,1183.26
T01647,C0247,P063,1,2023-06-09,1974.56
T01648,C0257,P003,2,2023-02-19,2401.96
T01649,C0155,P057,3,2024-01-07,1639.56
T01650,C0011,P090,1,2023-10-14,649.83
T01651,C0116,P022,2,2024-08-15,1461.28
T01652,C0071,P050,3,2023-10-27,2511.66
T01653,C0043,P050,3,2024-01-30,2511.66
T01654,C0130,P064,2,2024-01-11,4131.82
T01655,C0009,P061,1,2024-04-23,617.77
T01656,C0269,P089,1,2023-02-17,367.61
T01657,C0090,P052,2,2024-11-20,1117.34
T01658,C0259,P029,1,2024-08-30,405.67
T01659,C0013,P025,3,2024-04-29,1904.28
T01660,C0175,P005,3,2023-06-17,1774.89
T01661,C0094,P032,2,2024-12-13,3250.64
T01662,C0293,P014,1,2023-06-17,1906.99
T01663,C0034,P024,1,2024-08-14,178.4
T01664,C0008,P005,1,2023-05-18,591.63
T01665,C0024,P017,3,2024-02-24,3890.97
T01666,C0001,P029,2,2024-11-06,811.34
T01667,C0078,P050,3,2024-12-19,2511.66
T01668,C0186,P099,1,2023-06-04,483.99
T01669,C0240,P035,3,2023-08-24,8288.73
T01670,C0155,P059,1,2023-09-16,551.41
T01671,C0083,P030,3,2024-11-02,2037.15
T01672,C0295,P055,2,2024-06-17,1202.58
T01673,C0249,P078,3,2023-04-03,882.63
T01674,C0188,P086,2,2024-03-04,463.08
T01675,C0099,P035,3,2024-03-30,8288.73
T01676,C0221,P036,3,2024-08-24,10745.07
T01677,C0216,P041,1,2023-08-13,2707.14
T01678,C0212,P092,1,2024-04-18,244.48
T01679,C0020,P088,2,2024-10-20,2993.38
T01680,C0158,P045,2,2023-03-29,1300.84
T01681,C0033,P097,2,2024-08-13,921.38
T01682,C0120,P063,1,2023-03-17,1974.56
T01683,C0078,P007,2,2024-04-29,6555.34
T01684,C0260,P066,2,2023-08-02,4110.72
T01685,C0261,P017,2,2023-09-17,2593.98
T01686,C0044,P065,3,2024-05-14,5078.31
T01687,C0114,P095,3,2024-01-19,179.82
T01688,C0261,P004,2,2023-10-31,4001.38
T01689,C0108,P094,3,2024-11-14,457.74
T01690,C0136,P006,3,2023-03-04,4363.59
T01691,C0246,P025,1,2024-01-22,634.76
T01692,C0021,P040,2,2023-08-06,786.1
T01693,C0044,P074,2,2023-01-15,517.98
